product_id,brand,title,description,category,subcategory,gender,color,material,fit,sleeve,pattern,price,health_score,health_classification,attribute_completeness_score,title_quality_score,description_quality_score,category_consistency_score,missing_attributes,quality_issues
PROD_069,MANGO,MANGO Women's Beige Viscose Striped Dresses,"Elevate your wardrobe with this beige dresses from MANGO. Crafted from premium viscose fabric offering superior comfort and durability. Features striped design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Dresses,Maxi Dress,Women,Beige,Viscose,Wide Leg,Long Sleeve,Striped,1299.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_070,DressBerry,DressBerry Women's Red Silk Solid Dresses,"Elevate your wardrobe with this red dresses from DressBerry. Crafted from premium silk fabric offering superior comfort and durability. Features solid design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Dresses,Midi Dress,Women,Red,Silk,Skinny,Sleeveless,Solid,1299.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_071,AND,AND Women's Yellow Polyester Floral Dresses,"Elevate your wardrobe with this yellow dresses from AND. Crafted from premium polyester fabric offering superior comfort and durability. Features floral design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Dresses,Maxi Dress,Women,Yellow,Polyester,Wide Leg,Sleeveless,Floral,1299.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_072,Forever 21,Forever 21 Women's Grey Silk Embroidered Dresses,"Elevate your wardrobe with this grey dresses from Forever 21. Crafted from premium silk fabric offering superior comfort and durability. Features embroidered design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Dresses,Midi Dress,Women,Grey,Silk,Oversized,Full Sleeve,Embroidered,3499.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_073,DressBerry,DressBerry Women's Beige Rayon Striped Dresses,"Elevate your wardrobe with this beige dresses from DressBerry. Crafted from premium rayon fabric offering superior comfort and durability. Features striped design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Dresses,Maxi Dress,Women,Beige,Rayon,Wide Leg,Half Sleeve,Striped,3499.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_074,DressBerry,DressBerry Women's Brown Polyester Embroidered Dresses,"Elevate your wardrobe with this brown dresses from DressBerry. Crafted from premium polyester fabric offering superior comfort and durability. Features embroidered design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Dresses,Midi Dress,Women,Brown,Polyester,Skinny,Sleeveless,Embroidered,1299.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_075,MANGO,MANGO Women's Red Rayon Striped Dresses,"Elevate your wardrobe with this red dresses from MANGO. Crafted from premium rayon fabric offering superior comfort and durability. Features striped design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Dresses,Maxi Dress,Women,Red,Rayon,Oversized,Short Sleeve,Striped,3499.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_076,MANGO,MANGO Women's Red Rayon Floral Dresses,"Elevate your wardrobe with this red dresses from MANGO. Crafted from premium rayon fabric offering superior comfort and durability. Features floral design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Dresses,Midi Dress,Women,Red,Rayon,Slim,Half Sleeve,Floral,3499.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_077,MANGO,MANGO Women's Maroon Silk Striped Dresses,"Elevate your wardrobe with this maroon dresses from MANGO. Crafted from premium silk fabric offering superior comfort and durability. Features striped design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Dresses,Maxi Dress,Women,Maroon,Silk,Skinny,Long Sleeve,Striped,3499.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_078,AND,AND Women's Black Polyester Floral Dresses,"Elevate your wardrobe with this black dresses from AND. Crafted from premium polyester fabric offering superior comfort and durability. Features floral design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Dresses,Midi Dress,Women,Black,Polyester,Oversized,Half Sleeve,Floral,2499.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_079,Forever 21,Forever 21 Women's Pink Viscose Checked Dresses,"Elevate your wardrobe with this pink dresses from Forever 21. Crafted from premium viscose fabric offering superior comfort and durability. Features checked design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Dresses,Maxi Dress,Women,Pink,Viscose,Wide Leg,Half Sleeve,Checked,3499.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_080,MANGO,MANGO Women's Blue Cotton Embroidered Dresses,"Elevate your wardrobe with this blue dresses from MANGO. Crafted from premium cotton fabric offering superior comfort and durability. Features embroidered design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Dresses,Midi Dress,Women,Blue,Cotton,Oversized,Long Sleeve,Embroidered,2499.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_081,Puma,Puma Men's White Leather None Sneakers,"Elevate your wardrobe with this white sneakers from Puma. Crafted from premium leather fabric offering superior comfort and durability. Features clean design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Sneakers,Low-Top Sneakers,Men,White,Leather,,,,3999.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_082,Nike,Men's Sneakers,"Elevate your wardrobe with this white sneakers from Nike. Crafted from premium leather fabric offering superior comfort and durability. Features clean design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Sneakers,Low-Top Sneakers,Men,White,Leather,,,,2799.0,87.5,Excellent,100.0,50.0,100.0,100.0,[],"[""Title is too brief (< 20 characters)"", ""Brand 'nike' not found in title"", ""Title lacks key descriptive modifiers (color, fit, or material)""]"
PROD_083,Puma,Puma Men's White Leather None Sneakers,Nice sneakers for daily wear.,Sneakers,Low-Top Sneakers,Men,White,Leather,,,,5499.0,84.0,Good,100.0,100.0,20.0,100.0,[],"[""Description is missing or critically inadequate (< 30 characters)"", ""Description does not specify fabric / material details""]"
PROD_084,Red Tape,Red Tape Men's White Canvas None Sneakers,"Elevate your wardrobe with this white sneakers from Red Tape. Crafted from premium canvas fabric offering superior comfort and durability. Features clean design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Sneakers,Low-Top Sneakers,Men,White,Canvas,,,,5499.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_085,HRX,HRX Men's White Leather None Sneakers,"Elevate your wardrobe with this white sneakers from HRX. Crafted from premium leather fabric offering superior comfort and durability. Features clean design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Sneakers,Low-Top Sneakers,Men,White,Leather,,,,5499.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_086,HRX,HRX Men's White Leather None Sneakers,"Elevate your wardrobe with this white sneakers from HRX. Crafted from premium leather fabric offering superior comfort and durability. Features clean design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Sneakers,Low-Top Sneakers,Men,White,Leather,,,,2799.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_087,Campus,Campus Men's White Canvas None Sneakers,"Elevate your wardrobe with this white sneakers from Campus. Crafted from premium canvas fabric offering superior comfort and durability. Features clean design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Sneakers,Low-Top Sneakers,Men,White,Canvas,,,,1999.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_088,HRX,HRX Men's White Leather None Sneakers,"Elevate your wardrobe with this white sneakers from HRX. Crafted from premium leather fabric offering superior comfort and durability. Features clean design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Sneakers,Low-Top Sneakers,Men,White,Leather,,,,5499.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_089,Puma,Puma Men's White Leather None Sneakers,"Elevate your wardrobe with this white sneakers from Puma. Crafted from premium leather fabric offering superior comfort and durability. Features clean design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Sneakers,Low-Top Sneakers,Men,White,Leather,,,,1999.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_090,HRX,HRX Men's White Synthetic None Sneakers,"Elevate your wardrobe with this white sneakers from HRX. Crafted from premium synthetic fabric offering superior comfort and durability. Features clean design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Sneakers,Low-Top Sneakers,Men,White,Synthetic,,,,3999.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_091,HRX,HRX Men's Grey Synthetic None Sneakers,"Elevate your wardrobe with this grey sneakers from HRX. Crafted from premium synthetic fabric offering superior comfort and durability. Features clean design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Sneakers,Low-Top Sneakers,Men,Grey,Synthetic,,,,5499.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_092,Nike,Nike Men's Maroon Synthetic None Sneakers,"Elevate your wardrobe with this maroon sneakers from Nike. Crafted from premium synthetic fabric offering superior comfort and durability. Features clean design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Sneakers,Low-Top Sneakers,Men,Maroon,Synthetic,,,,5499.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_093,Adidas,Adidas Men's Olive Leather None Sneakers,"Elevate your wardrobe with this olive sneakers from Adidas. Crafted from premium leather fabric offering superior comfort and durability. Features clean design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Sneakers,Low-Top Sneakers,Men,Olive,Leather,,,,3999.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_094,Red Tape,Red Tape Men's Pink Leather None Sneakers,"Elevate your wardrobe with this pink sneakers from Red Tape. Crafted from premium leather fabric offering superior comfort and durability. Features clean design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Sneakers,Low-Top Sneakers,Men,Pink,Leather,,,,3999.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_095,HRX,HRX Men's White Mesh None Sneakers,"Elevate your wardrobe with this white sneakers from HRX. Crafted from premium mesh fabric offering superior comfort and durability. Features clean design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Sneakers,Low-Top Sneakers,Men,White,Mesh,,,,2799.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_096,Adidas,Adidas Men's Green Mesh None Sneakers,"Elevate your wardrobe with this green sneakers from Adidas. Crafted from premium mesh fabric offering superior comfort and durability. Features clean design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Sneakers,Low-Top Sneakers,Men,Green,Mesh,,,,1999.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_097,Nike,Nike Unisex Blue Leather None Sneakers,"Elevate your wardrobe with this blue sneakers from Nike. Crafted from premium leather fabric offering superior comfort and durability. Features clean design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Sneakers,Low-Top Sneakers,Unisex,Blue,Leather,,,,5499.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_098,Campus,Campus Unisex Blue Leather None Sneakers,"Elevate your wardrobe with this blue sneakers from Campus. Crafted from premium leather fabric offering superior comfort and durability. Features clean design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Sneakers,Low-Top Sneakers,Unisex,Blue,Leather,,,,1999.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_099,HRX,HRX Women's Yellow Mesh None Sneakers,"Elevate your wardrobe with this yellow sneakers from HRX. Crafted from premium mesh fabric offering superior comfort and durability. Features clean design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Sneakers,Low-Top Sneakers,Women,Yellow,Mesh,,,,5499.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_100,HRX,HRX Women's Black Leather None Sneakers,"Elevate your wardrobe with this black sneakers from HRX. Crafted from premium leather fabric offering superior comfort and durability. Features clean design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Sneakers,Low-Top Sneakers,Women,Black,Leather,,,,5499.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_101,Adidas,Adidas Men's Black Mesh None Running Shoes,"Elevate your wardrobe with this black running shoes from Adidas. Crafted from premium mesh fabric offering superior comfort and durability. Features clean design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Running Shoes,Athletic Shoes,Men,Black,Mesh,,,,6999.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_102,Adidas,Men's Running Shoes,"Elevate your wardrobe with this black running shoes from Adidas. Crafted from premium mesh fabric offering superior comfort and durability. Features clean design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Running Shoes,Athletic Shoes,Men,Black,Mesh,,,,4999.0,87.5,Excellent,100.0,50.0,100.0,100.0,[],"[""Title is too brief (< 20 characters)"", ""Brand 'adidas' not found in title"", ""Title lacks key descriptive modifiers (color, fit, or material)""]"
PROD_103,Adidas,Adidas Men's Black Mesh None Running Shoes,Nice running shoes for daily wear.,Running Shoes,Athletic Shoes,Men,Black,Mesh,,,,6999.0,86.0,Excellent,100.0,100.0,30.0,100.0,[],"[""Description is very brief (< 60 characters)"", ""Description does not specify fabric / material details""]"
PROD_104,Asics,Asics Men's Black Mesh None Running Shoes,"Elevate your wardrobe with this black running shoes from Asics. Crafted from premium mesh fabric offering superior comfort and durability. Features clean design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Running Shoes,Athletic Shoes,Men,Black,Mesh,,,,6999.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_105,Nike,Nike Men's Black Mesh None Running Shoes,"Elevate your wardrobe with this black running shoes from Nike. Crafted from premium mesh fabric offering superior comfort and durability. Features clean design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Running Shoes,Athletic Shoes,Men,Black,Mesh,,,,6999.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_106,Decathlon Kalenji,Decathlon Kalenji Men's Black Mesh None Running Shoes,"Elevate your wardrobe with this black running shoes from Decathlon Kalenji. Crafted from premium mesh fabric offering superior comfort and durability. Features clean design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Running Shoes,Athletic Shoes,Men,Black,Mesh,,,,3499.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_107,Reebok,Reebok Men's Black Mesh None Running Shoes,"Elevate your wardrobe with this black running shoes from Reebok. Crafted from premium mesh fabric offering superior comfort and durability. Features clean design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Running Shoes,Athletic Shoes,Men,Black,Mesh,,,,6999.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_108,Reebok,Reebok Men's Black Mesh None Running Shoes,"Elevate your wardrobe with this black running shoes from Reebok. Crafted from premium mesh fabric offering superior comfort and durability. Features clean design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Running Shoes,Athletic Shoes,Men,Black,Mesh,,,,2499.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_109,Decathlon Kalenji,Decathlon Kalenji Men's Black Mesh None Running Shoes,"Elevate your wardrobe with this black running shoes from Decathlon Kalenji. Crafted from premium mesh fabric offering superior comfort and durability. Features clean design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Running Shoes,Athletic Shoes,Men,Black,Mesh,,,,6999.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_110,Asics,Asics Men's Black Mesh None Running Shoes,"Elevate your wardrobe with this black running shoes from Asics. Crafted from premium mesh fabric offering superior comfort and durability. Features clean design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Running Shoes,Athletic Shoes,Men,Black,Mesh,,,,6999.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_111,Puma,Puma Men's Black Mesh None Running Shoes,"Elevate your wardrobe with this black running shoes from Puma. Crafted from premium mesh fabric offering superior comfort and durability. Features clean design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Running Shoes,Athletic Shoes,Men,Black,Mesh,,,,4999.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_112,Puma,Puma Men's Black Mesh None Running Shoes,"Elevate your wardrobe with this black running shoes from Puma. Crafted from premium mesh fabric offering superior comfort and durability. Features clean design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Running Shoes,Athletic Shoes,Men,Black,Mesh,,,,4999.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_113,Adidas,Adidas Men's Red Mesh None Running Shoes,"Elevate your wardrobe with this red running shoes from Adidas. Crafted from premium mesh fabric offering superior comfort and durability. Features clean design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Running Shoes,Athletic Shoes,Men,Red,Mesh,,,,6999.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_114,Nike,Nike Men's Maroon Mesh None Running Shoes,"Elevate your wardrobe with this maroon running shoes from Nike. Crafted from premium mesh fabric offering superior comfort and durability. Features clean design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Running Shoes,Athletic Shoes,Men,Maroon,Mesh,,,,4999.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_115,Asics,Asics Men's Brown Mesh None Running Shoes,"Elevate your wardrobe with this brown running shoes from Asics. Crafted from premium mesh fabric offering superior comfort and durability. Features clean design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Running Shoes,Athletic Shoes,Men,Brown,Mesh,,,,2499.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_116,Nike,Nike Men's Navy Synthetic None Running Shoes,"Elevate your wardrobe with this navy running shoes from Nike. Crafted from premium synthetic fabric offering superior comfort and durability. Features clean design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Running Shoes,Athletic Shoes,Men,Navy,Synthetic,,,,2499.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_117,Reebok,Reebok Men's Blue Synthetic None Running Shoes,"Elevate your wardrobe with this blue running shoes from Reebok. Crafted from premium synthetic fabric offering superior comfort and durability. Features clean design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Running Shoes,Athletic Shoes,Men,Blue,Synthetic,,,,3499.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_118,Adidas,Adidas Men's Brown Mesh None Running Shoes,"Elevate your wardrobe with this brown running shoes from Adidas. Crafted from premium mesh fabric offering superior comfort and durability. Features clean design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Running Shoes,Athletic Shoes,Men,Brown,Mesh,,,,3499.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_119,Adidas,Adidas Women's Maroon Waterproof None Running Shoes,"Elevate your wardrobe with this maroon running shoes from Adidas. Crafted from premium waterproof fabric offering superior comfort and durability. Features clean design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Running Shoes,Athletic Shoes,Women,Maroon,Waterproof,,,,4999.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_120,Asics,Asics Women's Grey Mesh None Running Shoes,"Elevate your wardrobe with this grey running shoes from Asics. Crafted from premium mesh fabric offering superior comfort and durability. Features clean design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Running Shoes,Athletic Shoes,Women,Grey,Mesh,,,,3499.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_121,Wildcraft,Wildcraft Men's White Denim Embroidered Jackets,"Elevate your wardrobe with this white jackets from Wildcraft. Crafted from premium denim fabric offering superior comfort and durability. Features embroidered design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Jackets,Bomber Jacket,Men,White,Denim,Oversized,Long Sleeve,Embroidered,5999.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_122,Fort Collins,Men's Jackets,"Elevate your wardrobe with this maroon jackets from Fort Collins. Crafted from premium denim fabric offering superior comfort and durability. Features embroidered design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Jackets,Bomber Jacket,Men,Maroon,Denim,Regular,Long Sleeve,Embroidered,2999.0,87.5,Excellent,100.0,50.0,100.0,100.0,[],"[""Title is too brief (< 20 characters)"", ""Brand 'fort collins' not found in title"", ""Title lacks key descriptive modifiers (color, fit, or material)""]"
PROD_123,Roadster,Roadster Men's Maroon Denim Solid Jackets,Nice jackets for daily wear.,Jackets,Bomber Jacket,Men,Maroon,Denim,Straight,Long Sleeve,Solid,1999.0,84.0,Good,100.0,100.0,20.0,100.0,[],"[""Description is missing or critically inadequate (< 30 characters)"", ""Description does not specify fabric / material details""]"
PROD_124,Wildcraft,Wildcraft Men's Beige Denim Solid Jackets,"Elevate your wardrobe with this beige jackets from Wildcraft. Crafted from premium denim fabric offering superior comfort and durability. Features solid design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Jackets,Bomber Jacket,Men,Beige,Denim,Wide Leg,Sleeveless,Solid,4499.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_125,Roadster,Roadster Men's Yellow Denim Striped Jackets,"Elevate your wardrobe with this yellow jackets from Roadster. Crafted from premium denim fabric offering superior comfort and durability. Features striped design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Jackets,Bomber Jacket,Men,Yellow,Denim,Regular,Short Sleeve,Striped,5999.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_126,Puma,Puma Men's Blue Denim Embroidered Jackets,"Elevate your wardrobe with this blue jackets from Puma. Crafted from premium denim fabric offering superior comfort and durability. Features embroidered design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Jackets,Bomber Jacket,Men,Blue,Denim,Slim,Long Sleeve,Embroidered,4499.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_127,Monte Carlo,Monte Carlo Men's Olive Denim Embroidered Jackets,"Elevate your wardrobe with this olive jackets from Monte Carlo. Crafted from premium denim fabric offering superior comfort and durability. Features embroidered design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Jackets,Bomber Jacket,Men,Olive,Denim,Relaxed,Short Sleeve,Embroidered,4499.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_128,Wildcraft,Wildcraft Men's Navy Denim Printed Jackets,"Elevate your wardrobe with this navy jackets from Wildcraft. Crafted from premium denim fabric offering superior comfort and durability. Features printed design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Jackets,Bomber Jacket,Men,Navy,Denim,Oversized,Short Sleeve,Printed,5999.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_129,Monte Carlo,Monte Carlo Men's Grey Denim Floral Jackets,"Elevate your wardrobe with this grey jackets from Monte Carlo. Crafted from premium denim fabric offering superior comfort and durability. Features floral design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Jackets,Bomber Jacket,Men,Grey,Denim,Oversized,Full Sleeve,Floral,4499.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_130,HRX,HRX Men's Pink Denim Striped Jackets,"Elevate your wardrobe with this pink jackets from HRX. Crafted from premium denim fabric offering superior comfort and durability. Features striped design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Jackets,Bomber Jacket,Men,Pink,Denim,Oversized,Sleeveless,Striped,4499.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_131,Monte Carlo,Monte Carlo Men's Maroon Denim Checked Jackets,"Elevate your wardrobe with this maroon jackets from Monte Carlo. Crafted from premium denim fabric offering superior comfort and durability. Features checked design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Jackets,Bomber Jacket,Men,Maroon,Denim,Skinny,Full Sleeve,Checked,2999.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_132,Roadster,Roadster Men's Navy Denim Printed Jackets,"Elevate your wardrobe with this navy jackets from Roadster. Crafted from premium denim fabric offering superior comfort and durability. Features printed design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Jackets,Bomber Jacket,Men,Navy,Denim,Relaxed,Long Sleeve,Printed,5999.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_133,Puma,Puma Men's Maroon Nylon Solid Jackets,"Elevate your wardrobe with this maroon jackets from Puma. Crafted from premium nylon fabric offering superior comfort and durability. Features solid design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Jackets,Bomber Jacket,Men,Maroon,Nylon,Relaxed,Full Sleeve,Solid,4499.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_134,HRX,HRX Men's Yellow Polyester Striped Jackets,"Elevate your wardrobe with this yellow jackets from HRX. Crafted from premium polyester fabric offering superior comfort and durability. Features striped design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Jackets,Bomber Jacket,Men,Yellow,Polyester,Oversized,Long Sleeve,Striped,5999.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_135,Monte Carlo,Monte Carlo Men's Beige Denim Striped Jackets,"Elevate your wardrobe with this beige jackets from Monte Carlo. Crafted from premium denim fabric offering superior comfort and durability. Features striped design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Jackets,Bomber Jacket,Men,Beige,Denim,Relaxed,Long Sleeve,Striped,4499.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_136,Puma,Puma Men's Pink Denim Printed Jackets,"Elevate your wardrobe with this pink jackets from Puma. Crafted from premium denim fabric offering superior comfort and durability. Features printed design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Jackets,Bomber Jacket,Men,Pink,Denim,Oversized,Sleeveless,Printed,1999.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_137,Puma,Puma Men's Navy Denim Embroidered Jackets,"Elevate your wardrobe with this navy jackets from Puma. Crafted from premium denim fabric offering superior comfort and durability. Features embroidered design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Jackets,Bomber Jacket,Men,Navy,Denim,Regular,Long Sleeve,Embroidered,2999.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_138,HRX,HRX Men's Navy Nylon Checked Jackets,"Elevate your wardrobe with this navy jackets from HRX. Crafted from premium nylon fabric offering superior comfort and durability. Features checked design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Jackets,Bomber Jacket,Men,Navy,Nylon,Oversized,Long Sleeve,Checked,4499.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_139,Roadster,Roadster Women's Navy Denim Printed Jackets,"Elevate your wardrobe with this navy jackets from Roadster. Crafted from premium denim fabric offering superior comfort and durability. Features printed design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Jackets,Biker Jacket,Women,Navy,Denim,Slim,Sleeveless,Printed,4499.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_140,Roadster,Roadster Women's Maroon Polyester Solid Jackets,"Elevate your wardrobe with this maroon jackets from Roadster. Crafted from premium polyester fabric offering superior comfort and durability. Features solid design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Jackets,Biker Jacket,Women,Maroon,Polyester,Oversized,Full Sleeve,Solid,4499.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
